Age,Annual Salary (USD),Device Used
37.0,171061.0,Desktop
54.0,96491.0,Desktop
20.0,143686.0,Mobile
26.0,107565.0,Desktop
58.0,124948.0,Tablet
56.0,55105.0,Mobile
43.0,61369.0,Mobile
19.0,22102.0,Tablet
40.0,140443.0,Tablet
40.0,81545.0,Mobile
38.0,166838.0,Mobile
33.0,78794.0,Tablet
26.0,103625.0,Tablet
30.0,18079.0,Tablet
45.0,27167.0,Mobile
44.0,82722.0,Desktop
68.0,59279.0,Mobile
69.0,24398.0,Tablet
34.0,76140.0,Mobile
55.0,150590.0,Desktop
53.0,191524.0,Tablet
18.0,64456.0,Mobile
35.0,51222.0,Tablet
68.0,21082.0,Mobile
26.0,114154.0,Mobile
30.0,168183.0,Desktop
57.0,105606.0,Desktop
62.0,34939.0,Tablet
32.0,197898.0,Mobile
60.0,67582.0,Tablet
61.0,63819.0,Mobile
63.0,34533.0,Desktop
21.0,193502.0,Mobile
50.0,149419.0,Mobile
41.0,194551.0,Tablet
53.0,18949.0,Tablet
68.0,110413.0,Mobile
58.0,162960.0,Mobile
27.0,109814.0,Mobile
53.0,176156.0,Desktop
37.0,51174.0,Tablet
58.0,145027.0,Desktop
62.0,198741.0,Tablet
61.0,58664.0,Tablet
28.0,112527.0,Tablet
29.0,125260.0,Mobile
35.0,62634.0,Desktop
47.0,85793.0,Mobile
61.0,139641.0,Tablet
65.0,115991.0,Tablet
54.0,136998.0,Mobile
37.0,53291.0,Desktop
42.0,155982.0,Desktop
29.0,45604.0,Tablet
38.0,166955.0,Mobile
42.0,108738.0,Desktop
28.0,68726.0,Desktop
26.0,104647.0,Desktop
67.0,183155.0,Desktop
42.0,115718.0,Mobile
52.0,159343.0,Desktop
69.0,79456.0,Tablet
49.0,53574.0,Mobile
66.0,66121.0,Desktop
31.0,42679.0,Desktop
18.0,91794.0,Desktop
34.0,16759.0,Mobile
42.0,70718.0,Desktop
25.0,174700.0,Desktop
22.0,175747.0,Mobile
22.0,164737.0,Mobile
58.0,77268.0,Desktop
52.0,118533.0,Mobile
36.0,157298.0,Mobile
40.0,194054.0,Desktop
26.0,163579.0,Mobile
47.0,86367.0,Tablet
67.0,147306.0,Desktop
33.0,120874.0,Tablet
50.0,152028.0,Tablet
19.0,195898.0,Mobile
31.0,164761.0,Mobile
63.0,36481.0,Tablet
18.0,100141.0,Tablet
43.0,150266.0,Desktop
42.0,174442.0,Mobile
33.0,25251.0,Tablet
32.0,78356.0,Desktop
43.0,98169.0,Tablet
64.0,19029.0,Desktop
61.0,83396.0,Desktop
33.0,84049.0,Mobile
31.0,182059.0,Desktop
46.0,56138.0,Tablet
41.0,85466.0,Mobile
64.0,150749.0,Desktop
32.0,20472.0,Desktop
36.0,185548.0,Desktop
25.0,159800.0,Mobile
51.0,170286.0,Desktop
19.0,192721.0,Tablet
44.0,50297.0,Tablet
27.0,143298.0,Tablet
52.0,106068.0,Desktop
40.0,83009.0,Tablet
66.0,114389.0,Desktop
25.0,120666.0,Tablet
45.0,150734.0,Desktop
40.0,116738.0,Mobile
21.0,186568.0,Mobile
31.0,148737.0,Desktop
59.0,91720.0,Tablet
46.0,192014.0,Tablet
18.0,154547.0,Tablet
21.0,52239.0,Tablet
49.0,168975.0,Desktop
50.0,163243.0,Mobile
66.0,27660.0,Desktop
43.0,73200.0,Desktop
34.0,188730.0,Desktop
56.0,144267.0,Mobile
40.0,38289.0,Mobile
49.0,154060.0,Mobile
69.0,54974.0,Mobile
32.0,178124.0,Tablet
30.0,115437.0,Desktop
19.0,60154.0,Desktop
36.0,17421.0,Desktop
41.0,75149.0,Mobile
62.0,84467.0,Desktop
41.0,187656.0,Mobile
28.0,142058.0,Desktop
39.0,41176.0,Desktop
32.0,137880.0,Mobile
27.0,62540.0,Mobile
58.0,191377.0,Tablet
44.0,183345.0,Tablet
26.0,188441.0,Tablet
69.0,59827.0,Mobile
45.0,109697.0,Mobile
18.0,144262.0,Tablet
34.0,58930.0,Desktop
48.0,136211.0,Mobile
61.0,81334.0,Desktop
27.0,149534.0,Mobile
54.0,120799.0,Mobile
46.0,127095.0,Mobile
35.0,111202.0,Desktop
64.0,65479.0,Tablet
55.0,22449.0,Mobile
56.0,60190.0,Mobile
66.0,176235.0,Mobile
23.0,194314.0,Mobile
57.0,47953.0,Mobile
29.0,54799.0,Desktop
31.0,27288.0,Tablet
61.0,173545.0,Tablet
27.0,173663.0,Tablet
37.0,174463.0,Tablet
32.0,24877.0,Mobile
48.0,88127.0,Tablet
24.0,116053.0,Tablet
58.0,142245.0,Mobile
27.0,103482.0,Tablet
27.0,67550.0,Desktop
65.0,121364.0,Tablet
56.0,156566.0,Desktop
45.0,15078.0,Desktop
47.0,92674.0,Desktop
54.0,98041.0,Tablet
20.0,116525.0,Mobile
67.0,23977.0,Tablet
60.0,132549.0,Desktop
32.0,47593.0,Mobile
38.0,148795.0,Mobile
69.0,24773.0,Tablet
54.0,195582.0,Mobile
29.0,179644.0,Mobile
21.0,99650.0,Tablet
64.0,184831.0,Tablet
26.0,29539.0,Mobile
56.0,55593.0,Desktop
59.0,191094.0,Mobile
45.0,113446.0,Mobile
40.0,140114.0,Desktop
62.0,108671.0,Tablet
57.0,140049.0,Desktop
61.0,75765.0,Desktop
39.0,179123.0,Desktop
41.0,111782.0,Desktop
68.0,196802.0,Mobile
43.0,108984.0,Tablet
47.0,191314.0,Tablet
50.0,48312.0,Mobile
33.0,22586.0,Mobile
39.0,97833.0,Tablet
66.0,140017.0,Desktop
67.0,99463.0,Desktop
60.0,125491.0,Mobile
35.0,164203.0,Mobile
24.0,30020.0,Tablet
67.0,113170.0,Tablet
43.0,74523.0,Mobile
25.0,90043.0,Mobile
23.0,78477.0,Tablet
47.0,108420.0,Desktop
56.0,105334.0,Desktop
40.0,177854.0,Desktop
49.0,125918.0,Tablet
39.0,44904.0,Tablet
59.0,99073.0,Mobile
60.0,181575.0,Desktop
62.0,97644.0,Mobile
26.0,137507.0,Tablet
48.0,199272.0,Mobile
24.0,77927.0,Tablet
26.0,67050.0,Tablet
30.0,49232.0,Desktop
20.0,95656.0,Desktop
52.0,79021.0,Desktop
50.0,57914.0,Tablet
38.0,78856.0,Desktop
48.0,126290.0,Tablet
69.0,61798.0,Mobile
51.0,194858.0,Tablet
49.0,53382.0,Desktop
52.0,38473.0,Mobile
32.0,178993.0,Tablet
49.0,136451.0,Desktop
23.0,176067.0,Tablet
62.0,166522.0,Mobile
38.0,195374.0,Desktop
50.0,30765.0,Tablet
49.0,107334.0,Mobile
69.0,81314.0,Desktop
36.0,192462.0,Desktop
50.0,166705.0,Mobile
45.0,68120.0,Tablet
48.0,55435.0,Mobile
38.0,94843.0,Tablet
51.0,117900.0,Mobile
32.0,22357.0,Mobile
31.0,83089.0,Desktop
36.0,43820.0,Desktop
60.0,35487.0,Mobile
32.0,94507.0,Desktop
23.0,37188.0,Mobile
69.0,93416.0,Tablet
26.0,46310.0,Mobile
54.0,150636.0,Desktop
37.0,109658.0,Mobile
51.0,35062.0,Mobile
55.0,94671.0,Mobile
43.0,158487.0,Mobile
35.0,84241.0,Tablet
45.0,24044.0,Mobile
68.0,183022.0,Mobile
26.0,166421.0,Mobile
49.0,184040.0,Desktop
23.0,168789.0,Tablet
31.0,77263.0,Mobile
45.0,71917.0,Tablet
41.0,184443.0,Tablet
30.0,23647.0,Tablet
60.0,160262.0,Tablet
29.0,120479.0,Desktop
68.0,113533.0,Desktop
36.0,38191.0,Mobile
38.0,143526.0,Desktop
44.0,113259.0,Tablet
36.0,135282.0,Tablet
41.0,183859.0,Desktop
43.0,116781.0,Desktop
62.0,198582.0,Desktop
45.0,95840.0,Tablet
63.0,123286.0,Desktop
35.0,76885.0,Desktop
61.0,180206.0,Mobile
53.0,170972.0,Mobile
59.0,80702.0,Tablet
46.0,72924.0,Mobile
34.0,184535.0,Desktop
21.0,139679.0,Desktop
61.0,59587.0,Tablet
62.0,75197.0,Tablet
46.0,171820.0,Tablet
21.0,187803.0,Tablet
27.0,81463.0,Mobile
42.0,91636.0,Tablet
48.0,93779.0,Tablet
20.0,176850.0,Desktop
64.0,187637.0,Mobile
19.0,133788.0,Tablet
42.0,68246.0,Desktop
66.0,193258.0,Desktop
23.0,136671.0,Tablet
43.0,145430.0,Desktop
25.0,193724.0,Tablet
52.0,61558.0,Desktop
44.0,46244.0,Tablet
42.0,171649.0,Mobile
35.0,44386.0,Mobile
18.0,37312.0,Desktop
65.0,122983.0,Mobile
56.0,23718.0,Desktop
20.0,80536.0,Tablet
21.0,121766.0,Desktop
58.0,163527.0,Tablet
54.0,62078.0,Desktop
68.0,30542.0,Tablet
32.0,132575.0,Mobile
25.0,136204.0,Desktop
55.0,144562.0,Tablet
67.0,157842.0,Desktop
36.0,137593.0,Mobile
64.0,115299.0,Tablet
43.0,149649.0,Tablet
56.0,128211.0,Desktop
27.0,135897.0,Mobile
55.0,180549.0,Mobile
31.0,29322.0,Mobile
66.0,184957.0,Desktop
58.0,72813.0,Desktop
36.0,66442.0,Tablet
47.0,154600.0,Tablet
22.0,163211.0,Mobile
48.0,124097.0,Tablet
24.0,90447.0,Desktop
36.0,22212.0,Desktop
48.0,49867.0,Mobile
69.0,79662.0,Desktop
56.0,113716.0,Mobile
41.0,62672.0,Mobile
51.0,96682.0,Desktop
40.0,75624.0,Desktop
65.0,149065.0,Mobile
62.0,26654.0,Desktop
57.0,15246.0,Tablet
23.0,71714.0,Mobile
55.0,59738.0,Tablet
58.0,185817.0,Mobile
53.0,71247.0,Mobile
44.0,161250.0,Mobile
28.0,133055.0,Mobile
22.0,43906.0,Tablet
34.0,148761.0,Mobile
69.0,179427.0,Tablet
24.0,82004.0,Tablet
44.0,80768.0,Desktop
64.0,185725.0,Desktop
32.0,137699.0,Mobile
63.0,143881.0,Tablet
30.0,160304.0,Tablet
28.0,104060.0,Tablet
62.0,115190.0,Desktop
43.0,31693.0,Desktop
39.0,171591.0,Desktop
45.0,106019.0,Tablet
41.0,189557.0,Mobile
46.0,82136.0,Desktop
26.0,133002.0,Desktop
59.0,44027.0,Mobile
21.0,79307.0,Mobile
66.0,183770.0,Desktop
63.0,20729.0,Mobile
35.0,72143.0,Mobile
60.0,60932.0,Tablet
33.0,161138.0,Tablet
50.0,131529.0,Desktop
46.0,164092.0,Tablet
56.0,131363.0,Mobile
27.0,82326.0,Mobile
26.0,125016.0,Desktop
48.0,185807.0,Tablet
45.0,195379.0,Desktop
20.0,169370.0,Mobile
31.0,56893.0,Tablet
42.0,139213.0,Tablet
32.0,117647.0,Tablet
19.0,57411.0,Tablet
41.0,167004.0,Tablet
31.0,184078.0,Mobile
65.0,93732.0,Desktop
24.0,147011.0,Tablet
53.0,157723.0,Desktop
67.0,24285.0,Tablet
41.0,87626.0,Tablet
44.0,199165.0,Desktop
54.0,42077.0,Mobile
55.0,193906.0,Desktop
47.0,196685.0,Mobile
44.0,74757.0,Desktop
56.0,59733.0,Tablet
32.0,170391.0,Desktop
43.0,40786.0,Desktop
18.0,165754.0,Tablet
21.0,21275.0,Desktop
46.0,58791.0,Desktop
18.0,85353.0,Mobile
60.0,166558.0,Desktop
67.0,158882.0,Mobile
63.0,119135.0,Mobile
39.0,64402.0,Tablet
28.0,161099.0,Mobile
27.0,176407.0,Mobile
34.0,91868.0,Mobile
53.0,176656.0,Mobile
64.0,57245.0,Mobile
43.0,30077.0,Tablet
65.0,123283.0,Desktop
38.0,163924.0,Tablet
30.0,133721.0,Desktop
26.0,65654.0,Tablet
28.0,76663.0,Mobile
28.0,21600.0,Mobile
23.0,190469.0,Desktop
18.0,85580.0,Desktop
23.0,31411.0,Tablet
30.0,79364.0,Mobile
39.0,56860.0,Desktop
48.0,187880.0,Tablet
39.0,80636.0,Desktop
54.0,30383.0,Desktop
64.0,71546.0,Tablet
44.0,182080.0,Mobile
67.0,194688.0,Mobile
69.0,157581.0,Mobile
31.0,192987.0,Mobile
64.0,178838.0,Desktop
22.0,145771.0,Desktop
53.0,144386.0,Mobile
49.0,49221.0,Desktop
51.0,197025.0,Mobile
24.0,174764.0,Desktop
59.0,109843.0,Desktop
65.0,190472.0,Desktop
27.0,117863.0,Tablet
67.0,88353.0,Desktop
34.0,114819.0,Mobile
47.0,125417.0,Tablet
38.0,96248.0,Tablet
30.0,30964.0,Tablet
18.0,173814.0,Mobile
18.0,49195.0,Mobile
64.0,190236.0,Mobile
50.0,163469.0,Desktop
55.0,186119.0,Mobile
42.0,83885.0,Desktop
43.0,193951.0,Desktop
30.0,27157.0,Mobile
45.0,137445.0,Tablet
50.0,77214.0,Mobile
54.0,28885.0,Desktop
58.0,122922.0,Tablet
47.0,153090.0,Desktop
66.0,94127.0,Desktop
65.0,15389.0,Mobile
25.0,185731.0,Desktop
66.0,31519.0,Desktop
64.0,50224.0,Desktop
18.0,72944.0,Tablet
29.0,38497.0,Tablet
22.0,171266.0,Mobile
41.0,155840.0,Desktop
23.0,174417.0,Mobile
42.0,135784.0,Tablet
18.0,157189.0,Tablet
42.0,53274.0,Desktop
18.0,89931.0,Mobile
49.0,24913.0,Mobile
59.0,154857.0,Tablet
59.0,122101.0,Desktop
20.0,49237.0,Mobile
66.0,94987.0,Tablet
36.0,196919.0,Mobile
60.0,45964.0,Mobile
46.0,114610.0,Desktop
67.0,20332.0,Mobile
19.0,41263.0,Tablet
26.0,62554.0,Mobile
34.0,166439.0,Tablet
63.0,157990.0,Tablet
53.0,122544.0,Desktop
34.0,68480.0,Desktop
66.0,165815.0,Tablet
29.0,86863.0,Mobile
37.0,62354.0,Desktop
67.0,172986.0,Desktop
20.0,54709.0,Tablet
60.0,82933.0,Desktop
67.0,30698.0,Mobile
21.0,168523.0,Desktop
34.0,120463.0,Desktop
67.0,158489.0,Mobile
54.0,47954.0,Desktop
63.0,77884.0,Tablet
59.0,178311.0,Desktop
32.0,82100.0,Mobile
50.0,185653.0,Mobile
33.0,115213.0,Desktop
28.0,121773.0,Tablet
37.0,163938.0,Tablet
55.0,36266.0,Mobile
41.0,126847.0,Mobile
33.0,188909.0,Tablet
47.0,158724.0,Mobile
51.0,28789.0,Mobile
18.0,129624.0,Tablet
41.0,158827.0,Tablet
41.0,57608.0,Mobile
26.0,180764.0,Mobile
39.0,45667.0,Mobile
29.0,83234.0,Mobile
34.0,62929.0,Tablet
42.0,139177.0,Desktop
45.0,95789.0,Mobile
32.0,94671.0,Desktop
47.0,73561.0,Tablet
68.0,97191.0,Mobile
44.0,131011.0,Mobile
39.0,121055.0,Desktop
27.0,30117.0,Desktop
48.0,99872.0,Tablet
44.0,31714.0,Desktop
29.0,184711.0,Desktop
63.0,198781.0,Tablet
48.0,156931.0,Mobile
49.0,156099.0,Desktop
49.0,104869.0,Desktop
58.0,126452.0,Tablet
62.0,145041.0,Mobile
52.0,22184.0,Mobile
63.0,170328.0,Tablet
38.0,63339.0,Desktop
27.0,59896.0,Desktop
33.0,33557.0,Mobile
24.0,176589.0,Mobile
21.0,117013.0,Desktop
44.0,70039.0,Mobile
69.0,100120.0,Mobile
42.0,159907.0,Mobile
48.0,51492.0,Desktop
28.0,67685.0,Desktop
65.0,134753.0,Desktop
37.0,139683.0,Tablet
53.0,19693.0,Mobile
34.0,63401.0,Desktop
62.0,171262.0,Tablet
28.0,141290.0,Tablet
47.0,178677.0,Tablet
52.0,167718.0,Desktop
58.0,191550.0,Tablet
55.0,41957.0,Mobile
39.0,131552.0,Mobile
60.0,125423.0,Tablet
65.0,185247.0,Desktop
68.0,52010.0,Tablet
44.0,25251.0,Mobile
54.0,37343.0,Desktop
63.0,102943.0,Mobile
66.0,86734.0,Desktop
52.0,111485.0,Mobile
21.0,129643.0,Mobile
33.0,192273.0,Tablet
33.0,49385.0,Tablet
38.0,53848.0,Mobile
43.0,125538.0,Tablet
53.0,127174.0,Mobile
36.0,147971.0,Desktop
34.0,115338.0,Tablet
62.0,28983.0,Mobile
43.0,37706.0,Desktop
39.0,35357.0,Mobile
45.0,42528.0,Tablet
18.0,44223.0,Mobile
61.0,64877.0,Mobile
53.0,59487.0,Mobile
60.0,129167.0,Tablet
54.0,154103.0,Tablet
19.0,171825.0,Desktop
34.0,109197.0,Desktop
57.0,92137.0,Mobile
55.0,25675.0,Mobile
38.0,185379.0,Mobile
26.0,60221.0,Desktop
30.0,174171.0,Desktop
28.0,104020.0,Mobile
33.0,65711.0,Mobile
33.0,195173.0,Desktop
19.0,162856.0,Tablet
59.0,51978.0,Desktop
61.0,44022.0,Desktop
25.0,100251.0,Mobile
60.0,52739.0,Desktop
59.0,98169.0,Tablet
30.0,19226.0,Mobile
34.0,168863.0,Mobile
56.0,115258.0,Mobile
41.0,103897.0,Mobile
20.0,121844.0,Desktop
47.0,58478.0,Desktop
69.0,56073.0,Tablet
30.0,21161.0,Desktop
36.0,112465.0,Mobile
24.0,53229.0,Mobile
26.0,16628.0,Tablet
36.0,88516.0,Desktop
62.0,117542.0,Mobile
57.0,177446.0,Desktop
39.0,61892.0,Mobile
35.0,92411.0,Mobile
40.0,37980.0,Desktop
19.0,180835.0,Tablet
67.0,156373.0,Mobile
67.0,65451.0,Tablet
28.0,141630.0,Desktop
48.0,36798.0,Mobile
50.0,116320.0,Mobile
31.0,24589.0,Desktop
33.0,126251.0,Desktop
28.0,95633.0,Tablet
50.0,122656.0,Desktop
24.0,63222.0,Mobile
48.0,21381.0,Tablet
65.0,105907.0,Tablet
63.0,71615.0,Desktop
64.0,176660.0,Tablet
31.0,83453.0,Desktop
45.0,42115.0,Mobile
60.0,19353.0,Tablet
33.0,91162.0,Desktop
36.0,84901.0,Mobile
34.0,41576.0,Desktop
43.0,128506.0,Mobile
23.0,100038.0,Tablet
60.0,169205.0,Mobile
66.0,58701.0,Mobile
26.0,106837.0,Desktop
67.0,139390.0,Mobile
34.0,188618.0,Mobile
48.0,98661.0,Tablet
29.0,195015.0,Desktop
40.0,42468.0,Desktop
22.0,139854.0,Tablet
60.0,54123.0,Tablet
53.0,87599.0,Mobile
53.0,152075.0,Desktop
20.0,157096.0,Mobile
41.0,32173.0,Tablet
34.0,152530.0,Tablet
56.0,76194.0,Mobile
43.0,136110.0,Mobile
21.0,68621.0,Tablet
62.0,79213.0,Tablet
29.0,120959.0,Desktop
18.0,148181.0,Tablet
38.0,136710.0,Mobile
36.0,159437.0,Tablet
38.0,197609.0,Desktop
69.0,44145.0,Desktop
35.0,92935.0,Mobile
60.0,85621.0,Tablet
69.0,169892.0,Mobile
20.0,95195.0,Desktop
66.0,179458.0,Tablet
61.0,36274.0,Desktop
49.0,155146.0,Mobile
27.0,121057.0,Mobile
57.0,25987.0,Desktop
32.0,143603.0,Desktop
22.0,175852.0,Desktop
21.0,197643.0,Mobile
45.0,77538.0,Mobile
69.0,142571.0,Tablet
68.0,125324.0,Desktop
21.0,103291.0,Desktop
32.0,79082.0,Desktop
34.0,156299.0,Tablet
61.0,184998.0,Tablet
20.0,22148.0,Tablet
27.0,181700.0,Desktop
64.0,45900.0,Tablet
59.0,26771.0,Tablet
40.0,81461.0,Mobile
35.0,53989.0,Mobile
18.0,47996.0,Mobile
52.0,196992.0,Mobile
48.0,41997.0,Desktop
61.0,44488.0,Tablet
18.0,124752.0,Desktop
20.0,37975.0,Desktop
20.0,52310.0,Mobile
54.0,79254.0,Mobile
36.0,108264.0,Tablet
46.0,118197.0,Mobile
42.0,40809.0,Tablet
50.0,120730.0,Mobile
53.0,58995.0,Desktop
46.0,139189.0,Mobile
43.0,72812.0,Desktop
21.0,74760.0,Mobile
66.0,141675.0,Mobile
31.0,119419.0,Tablet
67.0,32507.0,Mobile
44.0,49388.0,Tablet
50.0,77164.0,Desktop
39.0,100894.0,Desktop
65.0,72095.0,Desktop
20.0,198253.0,Tablet
40.0,95469.0,Desktop
38.0,192726.0,Mobile
58.0,114774.0,Desktop
40.0,128855.0,Tablet
21.0,91189.0,Tablet
38.0,130964.0,Tablet
54.0,161372.0,Desktop
60.0,175304.0,Tablet
48.0,155920.0,Tablet
38.0,117945.0,Tablet
43.0,22176.0,Tablet
58.0,88915.0,Tablet
52.0,60663.0,Tablet
55.0,21788.0,Mobile
41.0,21282.0,Desktop
28.0,127218.0,Tablet
58.0,20375.0,Desktop
46.0,178475.0,Mobile
64.0,33610.0,Tablet
20.0,133781.0,Mobile
18.0,140194.0,Tablet
69.0,147412.0,Mobile
36.0,187710.0,Mobile
63.0,88519.0,Desktop
66.0,122345.0,Tablet
39.0,194483.0,Tablet
31.0,47088.0,Tablet
66.0,126318.0,Tablet
31.0,173432.0,Mobile
61.0,89063.0,Mobile
33.0,105915.0,Mobile
50.0,77294.0,Tablet
30.0,61661.0,Desktop
55.0,89090.0,Tablet
66.0,164477.0,Mobile
29.0,61185.0,Mobile
68.0,83105.0,Desktop
55.0,104301.0,Tablet
56.0,108142.0,Mobile
50.0,193692.0,Tablet
50.0,26578.0,Mobile
46.0,119358.0,Mobile
22.0,194952.0,Desktop
23.0,45202.0,Mobile
48.0,94963.0,Tablet
33.0,39381.0,Tablet
48.0,183298.0,Tablet
42.0,99005.0,Desktop
65.0,143730.0,Tablet
63.0,165167.0,Desktop
50.0,54615.0,Desktop
30.0,198928.0,Desktop
69.0,177282.0,Desktop
27.0,20802.0,Tablet
41.0,118533.0,Tablet
27.0,129831.0,Mobile
58.0,26841.0,Mobile
48.0,116572.0,Tablet
30.0,79660.0,Desktop
20.0,127187.0,Desktop
67.0,115489.0,Tablet
69.0,33921.0,Desktop
51.0,193577.0,Tablet
66.0,152817.0,Tablet
45.0,46443.0,Desktop
36.0,30016.0,Tablet
40.0,93755.0,Tablet
62.0,128264.0,Desktop
49.0,44012.0,Tablet
30.0,102617.0,Mobile
50.0,164621.0,Tablet
51.0,115064.0,Mobile
50.0,92974.0,Mobile
22.0,181494.0,Mobile
20.0,36251.0,Tablet
24.0,176538.0,Desktop
41.0,52860.0,Mobile
39.0,152652.0,Desktop
62.0,63201.0,Tablet
40.0,92919.0,Mobile
47.0,109499.0,Desktop
35.0,161608.0,Mobile
49.0,84936.0,Tablet
24.0,66922.0,Desktop
50.0,40344.0,Tablet
22.0,138865.0,Desktop
66.0,128581.0,Mobile
45.0,178645.0,Tablet
25.0,39780.0,Tablet
32.0,73210.0,Desktop
69.0,15661.0,Tablet
21.0,81214.0,Desktop
51.0,179139.0,Mobile
22.0,72146.0,Tablet
50.0,67452.0,Mobile
22.0,59505.0,Mobile
55.0,169779.0,Desktop
51.0,131953.0,Tablet
43.0,117594.0,Tablet
18.0,20647.0,Mobile
21.0,160136.0,Desktop
56.0,72083.0,Tablet
43.0,120010.0,Mobile
50.0,191483.0,Tablet
50.0,177267.0,Mobile
25.0,43979.0,Tablet
37.0,185611.0,Tablet
33.0,170064.0,Desktop
38.0,48288.0,Desktop
62.0,151714.0,Mobile
43.0,61698.0,Mobile
40.0,18884.0,Tablet
35.0,131564.0,Tablet
48.0,194457.0,Mobile
69.0,50509.0,Mobile
59.0,46649.0,Desktop
29.0,182372.0,Desktop
18.0,111068.0,Mobile
59.0,113954.0,Mobile
26.0,26036.0,Desktop
20.0,99571.0,Tablet
68.0,24747.0,Desktop
43.0,61692.0,Tablet
26.0,186302.0,Mobile
59.0,71777.0,Mobile
68.0,77108.0,Mobile
33.0,185878.0,Tablet
41.0,122008.0,Tablet
67.0,65387.0,Mobile
31.0,151590.0,Mobile
20.0,196422.0,Desktop
51.0,21277.0,Desktop
50.0,90877.0,Tablet
67.0,132120.0,Desktop
41.0,193630.0,Desktop
26.0,38613.0,Desktop
30.0,147031.0,Desktop
19.0,67100.0,Tablet
24.0,195789.0,Tablet
65.0,152008.0,Desktop
38.0,174750.0,Desktop
36.0,169114.0,Desktop
42.0,157714.0,Desktop
64.0,121940.0,Desktop
39.0,34923.0,Mobile
28.0,197932.0,Mobile
50.0,24227.0,Tablet
49.0,83580.0,Mobile
38.0,128767.0,Mobile
56.0,137478.0,Desktop
37.0,114590.0,Tablet
25.0,90186.0,Mobile
59.0,156484.0,Desktop
54.0,114934.0,Desktop
26.0,177112.0,Desktop
42.0,100947.0,Mobile
42.0,194914.0,Tablet
50.0,34500.0,Desktop
19.0,184505.0,Desktop
36.0,108066.0,Tablet
63.0,28024.0,Tablet
37.0,44088.0,Tablet
59.0,168900.0,Desktop
58.0,183039.0,Mobile
59.0,134770.0,Mobile
46.0,195557.0,Tablet
23.0,142393.0,Tablet
34.0,57440.0,Mobile
42.0,113739.0,Desktop
55.0,103797.0,Tablet
21.0,193385.0,Tablet
47.0,143848.0,Desktop
37.0,32349.0,Desktop
20.0,146287.0,Tablet
40.0,157499.0,Mobile
68.0,35704.0,Tablet
35.0,176504.0,Tablet
43.0,143245.0,Desktop
53.0,148777.0,Mobile
25.0,96598.0,Desktop
34.0,56732.0,Tablet
48.0,166567.0,Tablet
54.0,145241.0,Desktop
62.0,46233.0,Desktop
50.0,136124.0,Mobile
44.0,108267.0,Desktop
62.0,88658.0,Desktop
21.0,141160.0,Tablet
39.0,88785.0,Tablet
43.0,175728.0,Desktop
49.0,151018.0,Tablet
41.0,176279.0,Mobile
63.0,19743.0,Mobile
52.0,164299.0,Mobile
54.0,135138.0,Tablet
49.0,64612.0,Mobile
24.0,89696.0,Mobile
50.0,47068.0,Mobile
48.0,159593.0,Tablet
29.0,199039.0,Mobile
28.0,153364.0,Desktop
41.0,22629.0,Tablet
25.0,146361.0,Mobile
49.0,108397.0,Desktop
55.0,30791.0,Tablet
39.0,188152.0,Tablet
51.0,79407.0,Tablet
36.0,103312.0,Desktop
69.0,178318.0,Desktop
37.0,40308.0,Tablet
31.0,136356.0,Tablet
50.0,166032.0,Desktop
27.0,137673.0,Desktop
33.0,95986.0,Tablet
21.0,120152.0,Tablet
44.0,185755.0,Tablet
45.0,191703.0,Mobile
60.0,19937.0,Mobile
33.0,91519.0,Mobile
69.0,156302.0,Mobile
50.0,111422.0,Mobile
65.0,46994.0,Tablet
36.0,157782.0,Tablet
38.0,144272.0,Desktop
39.0,59477.0,Desktop
26.0,46881.0,Mobile
26.0,137822.0,Desktop
26.0,193601.0,Tablet
44.0,143941.0,Tablet
34.0,19437.0,Desktop
61.0,84456.0,Desktop
62.0,160785.0,Desktop
25.0,81663.0,Desktop
33.0,70753.0,Desktop
35.0,89718.0,Tablet
50.0,100406.0,Desktop
18.0,79388.0,Desktop
29.0,52495.0,Desktop
23.0,188457.0,Mobile
58.0,151581.0,Tablet
22.0,172105.0,Mobile
33.0,182294.0,Desktop
35.0,65203.0,Desktop
66.0,45487.0,Desktop
35.0,132275.0,Tablet
18.0,165713.0,Desktop
36.0,19867.0,Mobile
25.0,89599.0,Tablet
20.0,70984.0,Tablet
42.0,170753.0,Tablet
22.0,62455.0,Mobile
57.0,76138.0,Desktop
36.0,133108.0,Tablet
35.0,168056.0,Desktop
67.0,190626.0,Desktop
48.0,96774.0,Mobile
50.0,23182.0,Tablet
64.0,113272.0,Desktop
35.0,24192.0,Desktop
56.0,92159.0,Tablet
33.0,55256.0,Desktop
33.0,20097.0,Desktop
64.0,182952.0,Tablet
55.0,131081.0,Tablet
58.0,82407.0,Desktop
24.0,163545.0,Desktop
31.0,93709.0,Tablet
60.0,175880.0,Desktop
65.0,162075.0,Mobile
42.0,133854.0,Tablet
49.0,193076.0,Tablet
55.0,42708.0,Mobile
39.0,52307.0,Desktop
33.0,199116.0,Desktop
69.0,58524.0,Mobile
46.0,81929.0,Mobile
33.0,78804.0,Desktop
29.0,42668.0,Desktop
34.0,25937.0,Tablet
54.0,32104.0,Desktop
44.0,19326.0,Mobile
42.0,84133.0,Mobile
30.0,52727.0,Tablet
25.0,55526.0,Tablet
22.0,43341.0,Mobile
29.0,75493.0,Mobile
58.0,80295.0,Mobile
20.0,167320.0,Tablet
52.0,169129.0,Tablet
